station_id,name,lat,lon,capacity,mean_occupancy,pct_hours_empty,pct_hours_full,volatility,am_occ,pm_occ,role
58,SIR PATRICK DUN'S,53.33922,-6.240642,40.0,0.47488559101415095,0.07808911345888837,0.04180064308681672,0.2802700803216403,0.5973871486889621,0.465704097985348,Commuter destination (fills in AM)
59,DENMARK STREET GREAT,53.35561,-6.261397,20.0,0.1557861820172165,0.5659770114942528,0.003218390804597701,0.16959640527377626,0.2354351927008177,0.11484203296703296,Commuter destination (fills in AM)
6,CHRISTCHURCH PLACE,53.34337,-6.27012,20.0,0.33873023197896296,0.3271804337794186,0.06137517305029996,0.3032462885434166,0.21024898455454014,0.22237586025086026,Balanced
60,NORTH CIRCULAR ROAD,53.359623,-6.260348,30.0,0.41626140664593375,0.13269054178145087,0.05463728191000918,0.2870377900583616,0.23297485780733201,0.48987295112295115,Commuter origin (fills in PM)
61,HARDWICKE PLACE,53.357044,-6.263232,25.0,0.09151934391180715,0.71875,0.0,0.13443827961772117,0.1045010597041847,0.06521892551892552,Balanced
62,LIME STREET,53.346027,-6.243576,40.0,0.2195034646789587,0.22977941176470587,0.006433823529411764,0.223591053552486,0.461781439769721,0.13675611888111888,Commuter destination (fills in AM)
63,FENIAN STREET,53.341427,-6.24672,35.0,0.4534216944353499,0.03262867647058824,0.010569852941176471,0.21384992662978416,0.5099191532673676,0.4630080792223649,Balanced
64,SANDWITH STREET,53.345203,-6.247163,40.0,0.3412170860928911,0.04139834406623735,0.011959521619135235,0.2016707364593873,0.25102177842412216,0.39507386016761015,Commuter origin (fills in PM)
65,CONVENTION CENTRE,53.34744,-6.238523,40.0,0.2172228721033868,0.26746323529411764,0.006893382352941176,0.23157000031038133,0.5874747192911255,0.06908565046065046,Commuter destination (fills in AM)
66,NEW CENTRAL BANK,53.347122,-6.234749,40.0,0.3485579410504732,0.07858455882352941,0.002297794117647059,0.21748819374838738,0.43242012291816984,0.17922509781884782,Commuter destination (fills in AM)
67,THE POINT,53.346867,-6.230852,40.0,0.3843773118859286,0.06479779411764706,0.01608455882352941,0.23272773210936804,0.4532469646239177,0.32557798451548453,Commuter destination (fills in AM)
68,HANOVER QUAY,53.344116,-6.237153,40.0,0.3698392874550388,0.11994485294117647,0.019761029411764705,0.2837046727359269,0.622709291576479,0.1839044531857032,Commuter destination (fills in AM)
69,GRAND CANAL DOCK,53.342636,-6.238695,40.0,0.42291315734615,0.12632062471290767,0.0266421681212678,0.3004712960843651,0.6857403978400072,0.31696990162615163,Commuter destination (fills in AM)
7,HIGH STREET,53.34342,-6.2744136,29.0,0.32126349126808473,0.20303169499310977,0.01515847496554892,0.23618367756144246,0.12799107618207134,0.3400539163901233,Commuter origin (fills in PM)
70,BARROW STREET,53.33831,-6.236779,21.0,0.6557817970942725,0.04178145087235996,0.22497704315886133,0.26946336868067,0.5093744626128046,0.7852077948506521,Commuter origin (fills in PM)
71,KEVIN STREET,53.337757,-6.2676992,40.0,0.1934691071030685,0.21691176470588236,0.008272058823529412,0.17861524175305304,0.13691968513257577,0.16454086538461538,Balanced
72,JOHN STREET WEST,53.343105,-6.277167,31.0,0.31078364737268316,0.15716911764705882,0.008731617647058824,0.2163722646225269,0.14486409554453908,0.2653867503464278,Commuter origin (fills in PM)
73,FRANCIS STREET,53.34208,-6.275233,30.0,0.25311185261667796,0.2426470588235294,0.008731617647058824,0.21486665866262541,0.05308927569344236,0.2659278961778962,Commuter origin (fills in PM)
74,OLIVER BOND STREET,53.34389,-6.280531,30.0,0.4057033240071825,0.10610932475884244,0.04180064308681672,0.2681602080482761,0.2018467537477954,0.4134965451215451,Commuter origin (fills in PM)
75,JAMES STREET,53.343456,-6.287409,40.0,0.3720967997165722,0.08639705882352941,0.007352941176470588,0.23117199190098106,0.2437107871873497,0.40094336913086914,Commuter origin (fills in PM)
76,MARKET STREET SOUTH,53.342297,-6.287661,38.0,0.27096980226999096,0.21231617647058823,0.001838235294117647,0.22157002608780157,0.08277140630142275,0.29902478369583635,Commuter origin (fills in PM)
77,WOLFE TONE STREET,53.348873,-6.267459,29.0,0.577969051959211,0.027113970588235295,0.17738970588235295,0.29058182080896666,0.38469793895440446,0.4805461827444586,Commuter origin (fills in PM)
78,MATER HOSPITAL,53.359966,-6.264828,40.0,0.16123399087381166,0.28768382352941174,0.0,0.1513423012621176,0.10819485780423281,0.1449634670884671,Balanced
79,ECCLES STREET EAST,53.358116,-6.265601,27.0,0.09547803242017906,0.6856617647058824,0.0,0.14924474225168446,0.28246135990638305,0.05123281553837109,Commuter destination (fills in AM)
8,CUSTOM HOUSE QUAY,53.347885,-6.248048,30.0,0.4783294865452494,0.09512867647058823,0.04963235294117647,0.280165134444724,0.25371408153960234,0.7143588124838125,Commuter origin (fills in PM)
80,ST JAMES HOSPITAL (LUAS),53.34136,-6.292951,40.0,0.3278504086293608,0.1208639705882353,0.0,0.19893073781855306,0.3385518409541847,0.2818249458874459,Balanced
82,MOUNT BROWN,53.341644,-6.29719,22.0,0.35539938305316016,0.14745062011943041,0.03628847037207166,0.24548624691592297,0.22532504915924603,0.3485119804437986,Commuter origin (fills in PM)
83,EMMET ROAD,53.340714,-6.308191,40.0,0.5184204650728662,0.04779411764705882,0.03768382352941176,0.2497396077085972,0.3579576174693362,0.5570296855921856,Commuter origin (fills in PM)
84,BROOKFIELD ROAD,53.339005,-6.300217,30.0,0.5015791586832102,0.02716390423572744,0.034530386740331494,0.23315529417687567,0.35514867173721343,0.53224111999112,Commuter origin (fills in PM)
85,ROTHE ABBEY,53.338776,-6.30395,35.0,0.48223450664669537,0.05688073394495413,0.029357798165137616,0.2383307056044515,0.3345469609755324,0.5302216315430601,Commuter origin (fills in PM)
86,PARKGATE STREET,53.347973,-6.291804,38.0,0.6680005106654527,0.08957280661460726,0.2912264584290308,0.3388116332589953,0.27862814812978437,0.7777748457682668,Commuter origin (fills in PM)
87,COLLINS BARRACKS MUSEUM,53.347477,-6.28525,38.0,0.5460247277831835,0.0707395498392283,0.10381258612769867,0.2952978797999077,0.43749280860338946,0.47272568805463544,Balanced
88,BLACKHALL PLACE,53.3488,-6.281637,30.0,0.6125797231771496,0.057904411764705885,0.22150735294117646,0.30766519249039925,0.42773826433982687,0.5733593073593074,Commuter origin (fills in PM)
89,FITZWILLIAM SQUARE EAST,53.335213,-6.2509,40.0,0.0818433286548521,0.5404411764705882,0.021139705882352942,0.09715347632942838,0.1615933986441799,0.051028814935064934,Commuter destination (fills in AM)
9,EXCHEQUER STREET,53.343033,-6.263578,24.0,0.5024813551525408,0.15487132352941177,0.13832720588235295,0.3203068291130773,0.5717707440851972,0.5033693794631294,Balanced
90,BENSON STREET,53.344154,-6.233451,40.0,0.2847947363619778,0.22206896551724137,0.022068965517241378,0.2800669436180929,0.7417141544464843,0.06554560717060717,Commuter destination (fills in AM)
91,SOUTH DOCK ROAD,53.34183,-6.231291,30.0,0.6256248679238109,0.04595588235294118,0.20909926470588236,0.30707520526694365,0.25235212993025496,0.6877361527361527,Commuter origin (fills in PM)
92,HEUSTON BRIDGE (NORTH),53.3478,-6.292432,40.0,0.7110231465186679,0.0633899862195682,0.3899862195682131,0.3284483765839827,0.39364443846309133,0.8541803543678543,Commuter origin (fills in PM)
93,HEUSTON STATION (CENTRAL),53.346603,-6.296924,40.0,0.6013834792905762,0.15663757464400552,0.2356453835553514,0.35086089263703235,0.15806867714898803,0.7957331626706626,Commuter origin (fills in PM)
94,HEUSTON STATION (CAR PARK),53.346985,-6.297804,40.0,0.46865678364788377,0.08727606798346348,0.08451998162609095,0.2882279449505445,0.36579320219216593,0.5294776091963591,Commuter origin (fills in PM)
95,ROYAL HOSPITAL,53.3439,-6.29706,40.0,0.3749518603014122,0.08318014705882353,0.015625,0.2395074840880084,0.24952259293079607,0.4345958624708625,Commuter origin (fills in PM)
96,KILMAINHAM LANE,53.341805,-6.305085,30.0,0.2886043149898848,0.12316176470588236,0.0,0.20044301424670857,0.23953407462522047,0.31557498982498977,Balanced
97,KILMAINHAM GAOL,53.342113,-6.310015,40.0,0.423351485237646,0.04075091575091575,0.00641025641025641,0.22229819243345988,0.29752313889813886,0.4757364614552114,Commuter origin (fills in PM)
98,FREDERICK STREET SOUTH,53.341515,-6.256853,40.0,0.4212009617412306,0.16314338235294118,0.06801470588235294,0.30749234951239734,0.5083342915764791,0.3127646450771451,Commuter destination (fills in AM)
99,CITY QUAY,53.346638,-6.246154,30.0,0.28900869304476845,0.3249080882352941,0.015625,0.26631824423172745,0.49360061427769764,0.25795672845672846,Commuter destination (fills in AM)
