station_id,day_of_week,hour,actual_bikes
20,3,16,2.376923076923077
20,3,17,0.6446886446886447
20,3,18,0.2084859584859585
20,3,19,0.3983516483516483
20,3,20,0.6497252747252747
20,3,21,0.5256410256410257
20,3,22,0.2912087912087912
20,3,23,0.2747252747252747
20,4,0,0.3076923076923077
20,4,1,0.3076923076923077
20,4,2,0.3076923076923077
20,4,3,0.3076923076923077
20,4,4,0.6959706959706959
20,4,5,3.5224664224664224
20,4,6,8.136999111999112
20,4,7,12.465559440559442
20,4,8,19.92628205128205
20,4,9,19.87393162393162
20,4,10,20.655525030525034
20,4,11,20.48686036186036
20,4,12,18.91780996780997
20,4,13,16.87949272949273
20,4,14,14.684382284382284
20,4,15,9.673715173715173
20,4,16,7.090609390609391
20,4,17,5.288766788766789
20,4,18,3.7901404151404154
20,4,19,4.173992673992673
20,4,20,4.583791208791209
20,4,21,4.346153846153846
20,4,22,4.043956043956044
20,4,23,3.5796703296703294
20,5,0,3.5384615384615383
20,5,1,3.5384615384615383
20,5,2,3.5384615384615383
20,5,3,3.5384615384615383
20,5,4,3.5641025641025643
20,5,5,3.8832417582417587
20,5,6,4.585164835164836
20,5,7,4.769230769230769
20,5,8,4.613553113553114
20,5,9,4.287087912087912
20,5,10,3.8255494505494503
20,5,11,3.9871794871794872
20,5,12,3.9088827838827838
20,5,13,3.300915750915751
20,5,14,2.9885531135531136
20,5,15,2.815934065934066
20,5,16,2.66056166056166
20,5,17,3.615842490842491
20,5,18,3.804029304029304
20,5,19,3.534340659340659
20,5,20,3.373626373626374
20,5,21,3.227106227106227
20,5,22,2.608058608058608
20,5,23,2.054945054945055
20,6,0,2.0
20,6,1,2.0
20,6,2,2.0
20,6,3,2.0
20,6,4,2.0
20,6,5,2.076923076923077
20,6,6,2.1758241758241756
20,6,7,2.3351648351648353
20,6,8,2.2216117216117217
20,6,9,2.2435897435897436
20,6,10,2.167582417582418
20,6,11,2.171550671550672
20,6,12,2.307234432234432
20,6,13,2.5054945054945055
20,6,14,2.618131868131868
20,6,15,2.775946275946276
20,6,16,3.133241758241758
20,6,17,3.9494810744810747
20,6,18,3.955891330891331
20,6,19,3.974358974358974
20,6,20,3.8021978021978025
20,6,21,3.47985347985348
20,6,22,2.9871794871794872
20,6,23,2.923076923076923
21,0,0,11.461538461538462
21,0,1,11.461538461538462
21,0,2,11.461538461538462
21,0,3,11.461538461538462
21,0,4,10.878510378510377
21,0,5,10.355158730158731
21,0,6,12.120726495726494
21,0,7,16.932420357420355
21,0,8,22.916633366633366
21,0,9,21.239652014652016
21,0,10,20.907722832722833
21,0,11,22.933194583194584
21,0,12,22.943944943944945
21,0,13,21.692643467643467
21,0,14,20.70616328116328
21,0,15,20.578096903096903
21,0,16,20.07975912975913
21,0,17,18.84679487179487
21,0,18,16.296250971250974
21,0,19,14.485653235653235
21,0,20,12.430860805860807
21,0,21,11.434371184371184
21,0,22,10.393772893772894
21,0,23,9.712148962148962
21,1,0,9.692307692307692
21,1,1,9.692307692307692
21,1,2,9.692307692307692
21,1,3,9.692307692307692
21,1,4,9.211385836385837
21,1,5,7.826617826617826
21,1,6,10.13507326007326
21,1,7,16.17167832167832
21,1,8,23.307206682206683
21,1,9,19.32564935064935
21,1,10,18.997863247863247
21,1,11,19.37418414918415
21,1,12,20.08993783993784
21,1,13,19.06990786990787
21,1,14,17.55405982905983
21,1,15,17.457459207459205
21,1,16,16.767327117327117
21,1,17,15.640656565656567
21,1,18,13.687756687756687
21,1,19,12.198809523809523
21,1,20,9.59508547008547
21,1,21,8.195787545787546
21,1,22,6.763736263736264
21,1,23,5.89010989010989
21,2,0,6.153846153846154
21,2,1,6.153846153846154
21,2,2,6.153846153846154
21,2,3,6.153846153846154
21,2,4,6.071428571428571
21,2,5,4.923229548229548
21,2,6,8.583852258852259
21,2,7,15.459557109557108
21,2,8,24.16029526029526
21,2,9,23.656296481296483
21,2,10,21.018939393939394
21,2,11,21.00846930846931
21,2,12,21.5716588966589
21,2,13,20.309188034188033
21,2,14,21.077655677655677
21,2,15,18.918439893439896
21,2,16,19.486247086247086
21,2,17,17.889063714063713
21,2,18,14.596891996891998
21,2,19,12.731074481074481
21,2,20,10.460347985347985
21,2,21,7.215673215673216
21,2,22,5.277472527472527
21,2,23,4.105616605616605
21,3,0,4.076923076923077
21,3,1,4.115384615384615
21,3,2,4.5
21,3,3,4.5
21,3,4,4.880291005291006
21,3,5,5.9703373015873025
21,3,6,6.722288359788361
21,3,7,13.285185185185185
21,3,8,23.251851851851853
21,3,9,22.256093674843672
21,3,10,19.49216894216894
21,3,11,19.53649961149961
21,3,12,19.824131424131426
21,3,13,18.746642246642246
21,3,14,16.173082473082474
21,3,15,15.744533244533244
21,3,16,15.149766899766899
21,3,17,15.493181818181817
21,3,18,14.175968475968476
21,3,19,12.256798756798757
21,3,20,8.887515262515262
21,3,21,5.985195360195361
21,3,22,3.772130647130647
21,3,23,2.461080586080586
21,4,0,2.076923076923077
21,4,1,2.076923076923077
21,4,2,2.076923076923077
21,4,3,2.076923076923077
21,4,4,2.6190476190476186
21,4,5,4.270757020757021
21,4,6,8.000030525030525
21,4,7,10.151476301476302
21,4,8,16.837678987678988
21,4,9,19.194688644688647
21,4,10,18.79386446886447
21,4,11,20.553651903651904
21,4,12,19.75332167832168
21,4,13,19.00469252969253
21,4,14,18.86300088800089
21,4,15,18.281293706293706
21,4,16,18.381740481740483
21,4,17,16.416941391941393
21,4,18,15.823992673992674
21,4,19,14.762606837606837
21,4,20,13.345390720390721
21,4,21,12.372557997557998
21,4,22,10.356837606837606
21,4,23,8.566086691086692
21,5,0,8.307692307692308
21,5,1,8.307692307692308
21,5,2,8.307692307692308
21,5,3,8.307692307692308
21,5,4,8.373626373626374
21,5,5,8.89606227106227
21,5,6,10.370421245421246
21,5,7,12.215018315018314
21,5,8,14.322008547008547
21,5,9,15.281080031080032
21,5,10,17.370115995115995
21,5,11,19.08921633921634
21,5,12,20.921794871794873
21,5,13,22.032950382950382
21,5,14,20.66887279387279
21,5,15,19.980921855921856
21,5,16,19.09310411810412
21,5,17,17.53495115995116
21,5,18,16.100518925518926
21,5,19,15.159920634920635
21,5,20,14.776098901098901
21,5,21,14.33409645909646
21,5,22,13.562271062271064
21,5,23,12.04181929181929
21,6,0,12.0
21,6,1,12.0
21,6,2,12.0
21,6,3,12.0
21,6,4,12.064102564102566
21,6,5,12.68482905982906
21,6,6,14.035714285714286
21,6,7,15.047924297924299
21,6,8,16.523809523809526
21,6,9,18.19322344322344
21,6,10,20.702075702075703
21,6,11,22.099286824286825
21,6,12,23.08730158730159
21,6,13,23.16486013986014
21,6,14,23.309554334554335
21,6,15,22.280333555333552
21,6,16,21.14597902097902
21,6,17,19.71916971916972
21,6,18,18.663003663003664
21,6,19,16.20283882783883
21,6,20,14.011904761904761
21,6,21,12.87408424908425
21,6,22,11.63476800976801
21,6,23,11.391483516483516
22,0,0,11.076923076923077
22,0,1,11.076923076923077
22,0,2,11.076923076923077
22,0,3,11.076923076923077
22,0,4,10.901098901098901
22,0,5,10.456418581418582
22,0,6,10.868772893772892
22,0,7,10.762554112554113
22,0,8,9.886563436563437
22,0,9,10.758266733266733
22,0,10,10.728710178710177
22,0,11,11.625274725274725
22,0,12,11.652686202686201
22,0,13,11.706238206238206
22,0,14,11.443739593739593
22,0,15,11.887068487068488
22,0,16,14.006887556887555
22,0,17,14.55487567987568
22,0,18,13.726967476967475
22,0,19,12.53659951159951
22,0,20,11.556593406593407
22,0,21,11.55006105006105
22,0,22,11.009310134310134
22,0,23,10.523809523809522
22,1,0,10.307692307692308
22,1,1,10.307692307692308
22,1,2,10.307692307692308
22,1,3,10.307692307692308
22,1,4,9.934065934065934
22,1,5,8.991605616605616
22,1,6,9.596181596181596
22,1,7,9.627272727272727
22,1,8,10.030433455433455
22,1,9,9.077256077256077
22,1,10,8.893162393162394
22,1,11,9.70480352980353
22,1,12,9.907423132423132
22,1,13,8.709276834276833
22,1,14,9.052503052503052
22,1,15,11.556959706959706
22,1,16,16.07913752913753
22,1,17,17.167909867909867
22,1,18,15.999209124209123
22,1,19,15.655907980907982
22,1,20,14.104201354201354
22,1,21,12.6990231990232
22,1,22,11.637362637362637
22,1,23,11.307692307692308
22,2,0,11.461538461538462
22,2,1,11.461538461538462
22,2,2,11.461538461538462
22,2,3,11.461538461538462
22,2,4,11.162240537240537
22,2,5,10.142246642246644
22,2,6,9.733050283050282
22,2,7,8.878088578088578
22,2,8,9.070590520590521
22,2,9,9.461141636141637
22,2,10,10.282459207459208
22,2,11,11.033985458985459
22,2,12,11.2748445998446
22,2,13,11.201795426795428
22,2,14,9.98046398046398
22,2,15,10.99308191808192
22,2,16,14.13076923076923
22,2,17,14.623271173271174
22,2,18,13.406188256188257
22,2,19,11.96334498834499
22,2,20,10.484182484182485
22,2,21,10.567765567765568
22,2,22,10.569444444444445
22,2,23,10.384615384615385
22,3,0,10.384615384615385
22,3,1,10.384615384615385
22,3,2,10.416666666666666
22,3,3,10.416666666666666
22,3,4,10.570436507936508
22,3,5,10.116071428571429
22,3,6,9.874338624338625
22,3,7,7.366287878787879
22,3,8,8.366414141414142
22,3,9,7.693551587301587
22,3,10,7.574034299034299
22,3,11,8.502983127983128
22,3,12,8.764063714063713
22,3,13,7.3593545343545355
22,3,14,7.098434898434898
22,3,15,9.479273504273504
22,3,16,12.091741591741592
22,3,17,15.356721056721057
22,3,18,14.743439893439895
22,3,19,13.787357087357087
22,3,20,12.311874236874237
22,3,21,11.527289377289378
22,3,22,10.84035409035409
22,3,23,9.697344322344323
22,4,0,9.461538461538462
22,4,1,9.461538461538462
22,4,2,9.461538461538462
22,4,3,9.461538461538462
22,4,4,9.467490842490843
22,4,5,9.151800976800978
22,4,6,9.78525641025641
22,4,7,9.973193473193474
22,4,8,10.106915306915308
22,4,9,10.346947496947497
22,4,10,10.753388278388279
22,4,11,12.257326007326007
22,4,12,12.642696192696194
22,4,13,13.148482073482073
22,4,14,12.591727716727716
22,4,15,13.557456432456432
22,4,16,14.067229992229992
22,4,17,14.923543123543123
22,4,18,14.53992673992674
22,4,19,14.470962370962372
22,4,20,13.520726495726496
22,4,21,13.440628815628816
22,4,22,12.97985347985348
22,4,23,12.278235653235653
22,5,0,12.307692307692308
22,5,1,12.628205128205128
22,5,2,12.692307692307692
22,5,3,12.692307692307692
22,5,4,12.604395604395604
22,5,5,12.619047619047619
22,5,6,13.264957264957266
22,5,7,14.04945054945055
22,5,8,14.733516483516484
22,5,9,14.987401487401486
22,5,10,15.316086691086692
22,5,11,16.275641025641026
22,5,12,16.715373515373514
22,5,13,17.018345543345543
22,5,14,17.645848595848598
22,5,15,17.539713064713062
22,5,16,17.0272977022977
22,5,17,15.96944721944722
22,5,18,15.67518315018315
22,5,19,15.2231684981685
22,5,20,14.516880341880341
22,5,21,13.742826617826617
22,5,22,13.66758241758242
22,5,23,13.02014652014652
22,6,0,12.923076923076923
22,6,1,12.923076923076923
22,6,2,12.923076923076923
22,6,3,12.923076923076923
22,6,4,12.835164835164836
22,6,5,12.896703296703295
22,6,6,13.73076923076923
22,6,7,14.460164835164836
22,6,8,15.391941391941392
22,6,9,16.555555555555557
22,6,10,16.439302364302364
22,6,11,16.38064713064713
22,6,12,15.89563492063492
22,6,13,16.383380508380508
22,6,14,16.07725885225885
22,6,15,15.59110334110334
22,6,16,14.58623321123321
22,6,17,14.222680097680097
22,6,18,12.964835164835165
22,6,19,12.465201465201464
22,6,20,12.457875457875458
22,6,21,11.687637362637362
22,6,22,11.546703296703297
22,6,23,11.190934065934066
23,0,0,14.923076923076923
23,0,1,14.923076923076923
23,0,2,14.923076923076923
23,0,3,14.923076923076923
23,0,4,14.768162393162394
23,0,5,13.825824175824177
23,0,6,13.059459984459984
23,0,7,12.905522255522255
23,0,8,13.070437895437895
23,0,9,13.98592796092796
23,0,10,13.848168498168498
23,0,11,13.352533577533576
23,0,12,11.621947496947497
23,0,13,11.644993894993895
23,0,14,12.600579975579977
23,0,15,16.79040404040404
23,0,16,22.034126984126985
23,0,17,23.339929514929516
23,0,18,22.890140415140415
23,0,19,21.94212454212454
23,0,20,21.732434232434233
23,0,21,21.389926739926743
23,0,22,19.759768009768013
23,0,23,19.13415750915751
23,1,0,19.076923076923077
23,1,1,19.076923076923077
23,1,2,19.076923076923077
23,1,3,19.076923076923077
23,1,4,17.861202686202684
23,1,5,13.685164835164834
23,1,6,12.624553224553226
23,1,7,14.798562548562549
23,1,8,15.807964257964256
23,1,9,15.218894993894994
23,1,10,14.227258852258853
23,1,11,13.416530691530692
23,1,12,12.626190476190477
23,1,13,11.606227106227106
23,1,14,12.513095238095238
23,1,15,17.474766899766898
23,1,16,23.9990675990676
23,1,17,25.838947163947164
23,1,18,26.270360195360198
23,1,19,26.389041514041516
23,1,20,25.380439005439005
23,1,21,24.62210012210012
23,1,22,22.640873015873016
23,1,23,21.57554945054945
23,2,0,21.76923076923077
23,2,1,21.76923076923077
23,2,2,21.76923076923077
23,2,3,21.76923076923077
23,2,4,18.49459706959707
23,2,5,11.196153846153846
23,2,6,10.3986790986791
23,2,7,8.777389277389277
23,2,8,9.434612609612609
23,2,9,11.082356532356531
23,2,10,12.091483516483517
23,2,11,12.112717837717838
23,2,12,11.517521367521368
23,2,13,9.754548229548229
23,2,14,11.156454656454656
23,2,15,16.095376845376844
23,2,16,21.658236208236207
23,2,17,22.845104895104896
23,2,18,22.32962592962593
23,2,19,22.622161172161174
23,2,20,21.838308913308914
23,2,21,19.712043512043515
23,2,22,18.80860805860806
23,2,23,19.21123321123321
23,3,0,19.46153846153846
23,3,1,19.46153846153846
23,3,2,19.083333333333332
23,3,3,19.083333333333332
23,3,4,16.875661375661377
23,3,5,11.752083333333333
23,3,6,9.298484848484849
23,3,7,9.155324074074073
23,3,8,10.812920875420877
23,3,9,11.31960978835979
23,3,10,10.782356532356532
23,3,11,8.989430014430015
23,3,12,9.138003663003662
23,3,13,10.084218559218558
23,3,14,11.01002331002331
23,3,15,13.642812742812744
23,3,16,18.31610334110334
23,3,17,22.32408424908425
23,3,18,22.036383061383063
23,3,19,22.682326007326008
23,3,20,22.30787545787546
23,3,21,21.686080586080585
23,3,22,20.128296703296705
23,3,23,19.823076923076922
23,4,0,19.990384615384617
23,4,1,20.0
23,4,2,20.0
23,4,3,20.0
23,4,4,18.273046398046397
23,4,5,14.061263736263736
23,4,6,10.814296814296815
23,4,7,11.579992229992229
23,4,8,10.125857475857476
23,4,9,10.083638583638585
23,4,10,10.252991452991454
23,4,11,10.2508547008547
23,4,12,11.300824175824175
23,4,13,13.342757242757244
23,4,14,15.453873903873905
23,4,15,18.451914751914753
23,4,16,21.608313908313907
23,4,17,23.31741314241314
23,4,18,24.07161172161172
23,4,19,23.89600122100122
23,4,20,23.64331501831502
23,4,21,23.526001776001774
23,4,22,22.194230769230767
23,4,23,21.214590964590965
23,5,0,21.23076923076923
23,5,1,21.23076923076923
23,5,2,21.23076923076923
23,5,3,21.23076923076923
23,5,4,21.298076923076923
23,5,5,21.58369963369963
23,5,6,21.84777167277167
23,5,7,21.82026862026862
23,5,8,22.308660783660784
23,5,9,22.02615995115995
23,5,10,23.161843711843712
23,5,11,23.969860694860696
23,5,12,26.06074481074481
23,5,13,26.329517704517706
23,5,14,23.84881784881785
23,5,15,23.820596070596068
23,5,16,24.479822954822957
23,5,17,23.466422466422465
23,5,18,23.02747252747253
23,5,19,22.811965811965813
23,5,20,22.287148962148965
23,5,21,21.59287101787102
23,5,22,20.387820512820515
23,5,23,19.646825396825395
23,6,0,19.615384615384617
23,6,1,19.615384615384617
23,6,2,19.615384615384617
23,6,3,19.615384615384617
23,6,4,19.644688644688646
23,6,5,19.58562271062271
23,6,6,20.01953601953602
23,6,7,21.527869352869352
23,6,8,23.503998778998778
23,6,9,25.218101343101345
23,6,10,26.636874236874238
23,6,11,26.76620879120879
23,6,12,24.08058608058608
23,6,13,22.95680708180708
23,6,14,20.68672438672439
23,6,15,20.642612942612946
23,6,16,20.910236985236985
23,6,17,21.037271062271063
23,6,18,20.098199023199022
23,6,19,18.81776556776557
23,6,20,17.31021756021756
23,6,21,16.42246642246642
23,6,22,15.810897435897434
23,6,23,14.870726495726498
24,0,0,13.010989010989011
24,0,1,13.076923076923077
24,0,2,13.076923076923077
24,0,3,13.076923076923077
24,0,4,12.569139194139193
24,0,5,12.296947496947496
24,0,6,11.76073926073926
24,0,7,10.391899766899767
24,0,8,10.994638694638695
24,0,9,10.175732600732601
24,0,10,9.348260073260073
24,0,11,8.048329448329447
24,0,12,9.448343323343323
24,0,13,9.553266178266178
24,0,14,10.232475857475858
24,0,15,11.471464646464646
24,0,16,11.524592074592075
24,0,17,12.061052836052836
24,0,18,11.112393162393163
24,0,19,11.408699633699634
24,0,20,11.101862026862026
24,0,21,10.187851037851036
24,0,22,9.166666666666668
24,0,23,9.106227106227106
24,1,0,9.153846153846153
24,1,1,9.153846153846153
24,1,2,9.153846153846153
24,1,3,9.153846153846153
24,1,4,8.371336996336996
24,1,5,8.396703296703297
24,1,6,7.490598290598291
24,1,7,9.510916860916861
24,1,8,10.148290598290599
24,1,9,7.901465201465201
24,1,10,6.433638583638583
24,1,11,6.513517038517038
24,1,12,8.85882450882451
24,1,13,7.967765567765568
24,1,14,8.049145299145298
24,1,15,8.122863247863249
24,1,16,7.562237762237762
24,1,17,9.403690753690753
24,1,18,10.538744588744589
24,1,19,11.443101343101343
24,1,20,11.122405372405371
24,1,21,11.194749694749694
24,1,22,11.086080586080586
24,1,23,11.447344322344323
24,2,0,10.307692307692308
24,2,1,10.307692307692308
24,2,2,10.307692307692308
24,2,3,10.307692307692308
24,2,4,9.491758241758241
24,2,5,9.160164835164835
24,2,6,7.783333333333333
24,2,7,9.84493006993007
24,2,8,11.000446775446777
24,2,9,11.298412698412697
24,2,10,10.130647130647132
24,2,11,8.716705516705517
24,2,12,9.46007326007326
24,2,13,9.531746031746032
24,2,14,10.29092019092019
24,2,15,10.421756021756021
24,2,16,9.237751137751138
24,2,17,10.423407148407149
24,2,18,10.700638250638251
24,2,19,11.731349206349206
24,2,20,12.513980463980463
24,2,21,12.913644688644688
24,2,22,13.34096459096459
24,2,23,13.163003663003662
24,3,0,13.153846153846153
24,3,1,13.153846153846153
24,3,2,12.916666666666666
24,3,3,12.916666666666666
24,3,4,12.217261904761905
24,3,5,11.59910113035113
24,3,6,9.1941348003848
24,3,7,10.142845117845118
24,3,8,10.509953703703703
24,3,9,10.310482804232805
24,3,10,9.920360195360196
24,3,11,8.351398601398602
24,3,12,9.492135642135642
24,3,13,9.672277722277723
24,3,14,10.331479631479631
24,3,15,9.816341991341991
24,3,16,10.406618381618383
24,3,17,11.529334554334554
24,3,18,11.853391053391054
24,3,19,13.47029637029637
24,3,20,13.123534798534799
24,3,21,12.284676434676435
24,3,22,13.092796092796094
24,3,23,13.05448717948718
24,4,0,13.0
24,4,1,13.0
24,4,2,13.0
24,4,3,13.0
24,4,4,12.467032967032967
24,4,5,12.802869352869353
24,4,6,12.55854700854701
24,4,7,12.501709401709402
24,4,8,13.501881451881452
24,4,9,13.44484126984127
24,4,10,13.045665445665446
24,4,11,12.145726495726496
24,4,12,13.423704073704073
24,4,13,13.588675213675213
24,4,14,14.456196581196581
24,4,15,14.446900321900321
24,4,16,13.035198135198137
24,4,17,14.451825951825953
24,4,18,15.270543345543347
24,4,19,16.356349206349208
24,4,20,16.90607448107448
24,4,21,16.284554334554336
24,4,22,15.871153846153845
24,4,23,16.128968253968253
24,5,0,16.29059829059829
24,5,1,16.307692307692307
24,5,2,16.307692307692307
24,5,3,16.307692307692307
24,5,4,16.564102564102566
24,5,5,16.98379120879121
24,5,6,17.125457875457876
24,5,7,17.46477133977134
24,5,8,17.120593295593295
24,5,9,15.885225885225886
24,5,10,14.588003663003663
24,5,11,12.779822954822954
24,5,12,11.29693917193917
24,5,13,11.314618714618716
24,5,14,11.508699633699633
24,5,15,12.66984126984127
24,5,16,13.415942390942392
24,5,17,13.59636752136752
24,5,18,14.23421855921856
24,5,19,14.964407814407814
24,5,20,16.053241203241203
24,5,21,15.500641025641025
24,5,22,14.835775335775336
24,5,23,14.239774114774114
24,6,0,14.307692307692308
24,6,1,14.307692307692308
24,6,2,14.307692307692308
24,6,3,14.307692307692308
24,6,4,14.830280830280829
24,6,5,15.702838827838828
24,6,6,16.886446886446887
24,6,7,17.02747252747253
24,6,8,16.204426129426132
24,6,9,15.90424297924298
24,6,10,15.785470085470084
24,6,11,15.767155067155066
24,6,12,14.829462204462205
24,6,13,14.479181929181928
24,6,14,14.277544677544679
24,6,15,13.374902874902876
24,6,16,13.837662337662339
24,6,17,14.291514041514041
24,6,18,14.232631257631256
24,6,19,15.058150183150182
24,6,20,14.838125763125761
24,6,21,13.851251526251527
24,6,22,13.543956043956046
24,6,23,12.820054945054945
25,0,0,5.6923076923076925
25,0,1,5.6923076923076925
25,0,2,5.6923076923076925
25,0,3,5.6923076923076925
25,0,4,5.7756410256410255
25,0,5,6.36996336996337
25,0,6,8.381740481740481
25,0,7,11.552389277389278
25,0,8,18.153479853479855
25,0,9,19.1256105006105
25,0,10,19.315628815628816
25,0,11,18.85289987789988
25,0,12,17.900030525030527
25,0,13,18.810714285714287
25,0,14,18.82967032967033
25,0,15,17.234279609279607
25,0,16,12.447241647241647
25,0,17,9.084021534021534
25,0,18,7.083333333333334
25,0,19,5.784340659340659
25,0,20,4.803876678876678
25,0,21,4.36996336996337
25,0,22,4.1190476190476195
25,0,23,3.791208791208791
25,1,0,3.769230769230769
25,1,1,3.769230769230769
25,1,2,3.769230769230769
25,1,3,3.769230769230769
25,1,4,3.8076923076923075
25,1,5,4.277930402930402
25,1,6,6.631898656898657
25,1,7,13.437218337218336
25,1,8,22.95332167832168
25,1,9,23.738553113553113
25,1,10,24.057539682539684
25,1,11,22.91993284493285
25,1,12,21.867055167055167
25,1,13,22.948046398046397
25,1,14,22.795909645909646
25,1,15,20.15894105894106
25,1,16,11.532070707070707
25,1,17,4.411599511599511
25,1,18,2.8198717948717946
25,1,19,2.0448717948717947
25,1,20,1.8956043956043955
25,1,21,1.9945054945054947
25,1,22,1.813186813186813
25,1,23,1.7032967032967032
25,2,0,1.9230769230769231
25,2,1,1.9230769230769231
25,2,2,1.9230769230769231
25,2,3,1.9230769230769231
25,2,4,1.9615384615384615
25,2,5,2.3525641025641026
25,2,6,4.326992451992452
25,2,7,10.603224553224553
25,2,8,20.985059385059383
25,2,9,23.852106227106226
25,2,10,24.148809523809522
25,2,11,23.38131868131868
25,2,12,22.267193917193918
25,2,13,22.0252442002442
25,2,14,19.86794871794872
25,2,15,17.72026862026862
25,2,16,10.333605283605284
25,2,17,3.5344211344211343
25,2,18,1.9117826617826619
25,2,19,1.827838827838828
25,2,20,1.047161172161172
25,2,21,0.6684981684981685
25,2,22,0.46153846153846156
25,2,23,0.3173076923076923
25,3,0,0.3076923076923077
25,3,1,0.3076923076923077
25,3,2,0.3333333333333333
25,3,3,0.3333333333333333
25,3,4,0.4146825396825397
25,3,5,0.9280753968253969
25,3,6,3.5561868686868685
25,3,7,10.234175084175083
25,3,8,21.091910173160173
25,3,9,23.33693783068783
25,3,10,22.143295593295594
25,3,11,21.854156954156956
25,3,12,20.575532800532798
25,3,13,19.53495115995116
25,3,14,18.76037851037851
25,3,15,16.121642246642246
25,3,16,9.25444832944833
25,3,17,3.867277167277167
25,3,18,2.522954822954823
25,3,19,1.7229242979242978
25,3,20,0.8521062271062271
25,3,21,0.6153846153846154
25,3,22,0.6373626373626373
25,3,23,0.3392857142857143
25,4,0,0.3076923076923077
25,4,1,0.3076923076923077
25,4,2,0.3076923076923077
25,4,3,0.3076923076923077
25,4,4,0.3076923076923077
25,4,5,0.7600732600732601
25,4,6,2.590964590964591
25,4,7,6.76007326007326
25,4,8,11.142501942501942
25,4,9,12.647252747252747
25,4,10,13.241452991452991
25,4,11,12.35479242979243
25,4,12,11.786843711843712
25,4,13,12.381868131868133
25,4,14,11.262057387057386
25,4,15,9.108211233211234
25,4,16,5.988553113553114
25,4,17,4.3333028083028085
25,4,18,4.047985347985348
25,4,19,3.401098901098901
25,4,20,2.86996336996337
25,4,21,2.866300366300366
25,4,22,2.5073260073260073
25,4,23,2.195360195360195
25,5,0,2.3076923076923075
25,5,1,2.3076923076923075
25,5,2,2.3076923076923075
25,5,3,2.3076923076923075
25,5,4,2.3076923076923075
25,5,5,2.865842490842491
25,5,6,3.070970695970696
25,5,7,3.001373626373627
25,5,8,3.4285714285714284
25,5,9,3.1909340659340657
25,5,10,3.833791208791209
25,5,11,4.0576923076923075
25,5,12,4.49435286935287
25,5,13,4.486111111111111
25,5,14,4.582692307692308
25,5,15,3.946428571428571
25,5,16,3.833638583638584
25,5,17,3.3988095238095237
25,5,18,3.6382783882783887
25,5,19,4.323260073260074
25,5,20,4.233211233211233
25,5,21,3.8292124542124544
25,5,22,3.4853479853479854
25,5,23,3.2435897435897436
25,6,0,3.230769230769231
25,6,1,3.230769230769231
25,6,2,3.230769230769231
25,6,3,3.230769230769231
25,6,4,3.230769230769231
25,6,5,3.818681318681319
25,6,6,4.212454212454213
25,6,7,4.101648351648351
25,6,8,4.241758241758242
25,6,9,4.415750915750916
25,6,10,4.479242979242979
25,6,11,4.833333333333334
25,6,12,5.555982905982906
25,6,13,7.058608058608058
25,6,14,7.083485958485958
25,6,15,6.546398046398047
25,6,16,6.163003663003663
25,6,17,6.355769230769231
25,6,18,6.36492673992674
25,6,19,6.6007326007326
25,6,20,6.435897435897436
25,6,21,6.205128205128205
25,6,22,5.917582417582418
25,6,23,5.714285714285714
26,0,0,9.076923076923077
26,0,1,9.076923076923077
26,0,2,9.076923076923077
26,0,3,9.076923076923077
26,0,4,9.1007326007326
26,0,5,9.668040293040294
26,0,6,10.10393772893773
26,0,7,11.558341658341657
26,0,8,14.438583638583639
26,0,9,15.715201465201464
26,0,10,16.221611721611723
26,0,11,15.579761904761906
26,0,12,15.645909645909645
26,0,13,15.608058608058608
26,0,14,15.477564102564104
26,0,15,15.300641025641026
26,0,16,13.516025641025642
26,0,17,12.451998001998001
26,0,18,10.003510378510377
26,0,19,9.00473137973138
26,0,20,8.60393772893773
26,0,21,7.3003663003663
26,0,22,6.601648351648351
26,0,23,6.19017094017094
26,1,0,6.153846153846154
26,1,1,6.153846153846154
26,1,2,6.153846153846154
26,1,3,6.153846153846154
26,1,4,6.186813186813187
26,1,5,7.064407814407814
26,1,6,8.664957264957264
26,1,7,12.432420357420359
26,1,8,16.767171717171717
26,1,9,17.945390720390723
26,1,10,18.97664835164835
26,1,11,17.601068376068376
26,1,12,16.326282051282053
26,1,13,15.524725274725274
26,1,14,14.638858363858363
26,1,15,13.20444832944833
26,1,16,11.362726162726164
26,1,17,9.886849261849262
26,1,18,7.59495226995227
26,1,19,5.352716727716727
26,1,20,4.694139194139194
26,1,21,2.975108225108225
26,1,22,1.979120879120879
26,1,23,1.2596153846153846
26,2,0,1.1538461538461537
26,2,1,1.1538461538461537
26,2,2,1.1538461538461537
26,2,3,1.1538461538461537
26,2,4,1.2637362637362637
26,2,5,2.243131868131868
26,2,6,2.538705738705739
26,2,7,4.596522921522922
26,2,8,11.716744366744367
26,2,9,15.910353535353535
26,2,10,16.925091575091574
26,2,11,16.60891330891331
26,2,12,15.737820512820512
26,2,13,14.422041847041848
26,2,14,13.151556776556777
26,2,15,13.559415584415584
26,2,16,10.718686868686868
26,2,17,7.815462315462316
26,2,18,5.760794760794761
26,2,19,3.681776556776557
26,2,20,2.2074175824175826
26,2,21,1.152167277167277
26,2,22,0.5311355311355311
26,2,23,0.39194139194139194
26,3,0,0.3076923076923077
26,3,1,0.3076923076923077
26,3,2,0.3333333333333333
26,3,3,0.3333333333333333
